"2010-04-29 18:30:00","두산","한화","3","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100429OBHH0&gyear=2010","MS-T
D-CMB","TJ-R","대전","-"
"2010-04-29 18:30:00","삼성","LG","3","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100429SSLG0&gyear=2010","N/A","T-R","잠실","-"
"2010-04-30 18:30:00","KIA","롯데","8","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100430HTLT0&gyear=2010","KN-T","KNN-R","사직","-"
"2010-04-30 18:30:00","LG","SK","4","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100430LGSK0&gyear=2010","N/A","N/A","문학","-"
"2010-04-30 18:30:00","넥센","두산","5","12","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100430WOOB0&gyear=2010","MS-T","N/A","잠실","-"
"2010-04-30 18:30:00","삼성","한화","10","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100430SSHH0&gyear=2010","D-CMB","T-R
TJ-R","대전","-"
"2010-05-01 17:00:00","KIA","롯데","15","7","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100501HTLT0&gyear=2010","KN-T","K-2R
KNN-R","사직","-"
"2010-05-01 17:00:00","LG","SK","3","21","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100501LGSK0&gyear=2010","N/A","N/A","문학","-"
"2010-05-01 17:00:00","넥센","두산","11","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100501WOOB0&gyear=2010","MS-T","N/A","잠실","-"
"2010-05-01 17:00:00","삼성","한화","8","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100501SSHH0&gyear=2010","D-CMB","T-R","대전","-"
"2010-05-02 16:40:00","KIA","롯데","4","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100502HTLT0&gyear=2010","M-T","KNN-R","사직","-"
"2010-05-02 17:00:00","LG","SK","5","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100502LGSK0&gyear=2010","KN-T","N/A","문학","-"
"2010-05-02 17:00:00","넥센","두산","11","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100502WOOB0&gyear=2010","MS-T","N/A","잠실","-"
"2010-05-02 17:00:00","삼성","한화","8","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100502SSHH0&gyear=2010","D-CMB","T-R","대전","-"
"2010-05-04 18:30:00","넥센","SK","0","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100504WOSK0&gyear=2010","N/A","N/A","문학","-"
"2010-05-04 18:30:00","두산","LG","5","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100504OBLG0&gyear=2010","MS-T","N/A","잠실","-"
"2010-05-04 18:30:00","롯데","삼성","9","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100504LTSS0&gyear=2010","N/A","T-R
KNN-R","대구","-"
"2010-05-04 18:30:00","한화","KIA","1","8","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100504HHHT0&gyear=2010","KN-T
K-CMB","N/A","무등","-"
"2010-05-05 14:00:00","넥센","SK","2","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100505WOSK0&gyear=2010","N/A","N/A","문학","-"
"2010-05-05 14:00:00","두산","LG","4","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100505OBLG0&gyear=2010","N/A","N/A","잠실","-"
"2010-05-05 14:00:00","롯데","삼성","2","13","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100505LTSS0&gyear=2010","TM-T
PM-T","T-R
KNN-R","대구","-"
"2010-05-05 14:00:00","한화","KIA","0","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100505HHHT0&gyear=2010","KN-T

K-CMB","N/A","무등","-"
"2010-05-06 18:30:00","넥센","SK","13","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100506WOSK0&gyear=2010","N/A","N/A","문학","-"
"2010-05-06 18:30:00","두산","LG","14","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100506OBLG0&gyear=2010","MS-T","N/A","잠실","-"
