지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
155,2015-02-14,4.4,-2,702,10.1,1553,,,,,,,7.1,140,1432,6,140,1436,2.2,1867,-6.2,27,1554,47.3,4,1017.4,1023.6,906,1019.9,1424,1022,10.9,10.1,,,,,,,,,0,0,4.2,-5,,,,,,,,,,,,,
155,2015-02-15,5.5,2.3,623,8.1,1501,6.25,,,,,2.5,4.7,360,657,3.4,360,715,.7,644,.8,52,1454,72.9,6.6,1017.3,1023.5,800,1020.4,2358,1021.9,10.9,0,,,,,,,,,8.3,2.6,3.4,-1.9,,,,,,,,,,,,,2.75
155,2015-02-16,6.4,6,533,7.2,46,10.33,,,,,5.5,5.4,360,1447,3.1,360,941,1.7,1474,3.9,80,1451,84.5,8.1,1010.9,1020.4,1,1012.5,1529,1015.5,11,0,,,,,,,,,10,7.4,5.7,5.1,,,,,,,,,,,,,.75
155,2015-02-17,5.8,3,656,10.5,1453,,,,,,,9.8,290,1553,4.5,320,1652,1.8,1539,-2,34,1455,59.8,5.4,1010.6,1018.5,2359,1012.9,1350,1015.2,11,9.3,,,,,,,,,2.6,2.6,6.1,-.1,,,,,,,,,,,,,
155,2015-02-18,4.2,2.5,219,7.1,1315,,,,,,,8.4,70,1046,4.4,50,1150,1.9,1602,-3.9,43,1437,55.9,4.6,1015.4,1021.6,2400,1018.5,1,1020,11,2.9,,,,,,,,,5,5,4,.6,,,,,,,,,,,,,
155,2015-02-19,5,1.7,732,10,1543,,,,,,,8.9,320,525,4.5,140,1724,2.1,1841,-3.4,26,1534,56.5,4.8,1020.9,1028.2,2341,1021.5,1,1025.6,11.1,10.1,,,,,,,,,1.1,1.1,4.8,-.5,,,,,,,,,,,,,
155,2015-02-20,5.7,.9,649,10.4,1435,,,,,,,7.5,140,1557,5.2,160,1554,2.1,1811,-1.6,35,1314,61.1,5.4,1022.6,1029,935,1025.5,2353,1027.2,11.1,8.7,,,,,,,,,2.8,.1,6.6,-1.2,,,,,,,,,,,,,
155,2015-02-21,8,4.3,57,10.4,1628,14.92,,,,,16,8.4,160,1537,5,180,1710,1.4,1193,4.2,58,41,78.1,8.6,1015.2,1025.7,12,1015.7,2350,1019.8,11.1,0,,,,,,,,,9.8,5.8,6.9,2.5,,,,,,,,,,,,,
155,2015-02-22,10.7,5.5,2353,16.5,1538,5.33,,,,,2.5,6.8,320,1608,3.3,320,1620,1.4,1167,3.3,25,2035,65.8,8.5,1010.1,1017.9,2352,1013.2,1418,1014.6,11.2,4.8,,,,,,,,,7,3.8,11.6,4.1,,,,,,,,,,,,,3.17
155,2015-02-23,6,2.9,511,11.6,1638,,,,,,,8.4,340,412,4.4,50,48,2.3,2023,-4.4,23,1531,48.5,4.4,1013.4,1021.1,954,1016,1548,1018,11.2,6.4,,,,,,,,,3.9,.8,6.7,.2,,,,,,,,,,,,,
155,2015-02-24,6.5,3.2,518,11.9,1628,,,,,,,9.2,70,1122,5.1,50,1016,2.4,2102,-6,18,1351,42.3,3.9,1012.9,1019.1,2136,1015.4,1538,1017.4,11.2,7.7,,,,,,,,,3,.8,6.3,.9,,,,,,,,,,,,,
155,2015-02-25,7.7,4.5,229,11.9,1354,,,,,,,6.4,140,1358,4.3,160,1535,1.2,1046,-1,38,1205,55.1,5.8,1014.5,1021.4,914,1017.6,1531,1019,11.3,1.3,,,,,,,,,9.3,3.3,7.2,1.3,,,,,,,,,,,,,
155,2015-02-26,7.2,1.8,2358,13.2,1316,,,,,,,10.4,290,1741,5,290,1509,1.7,1485,-6.3,14,1842,45.8,4.7,1012.6,1020.8,2347,1014.2,1433,1017.2,11.3,7.8,,,,,,,,,2.9,.6,7.8,-.9,,,,,,,,,,,,,
155,2015-02-27,1.9,-2.3,632,5.8,1518,,,,,,,9.5,70,1313,4.7,50,1045,2.1,1774,-14.6,14,1504,29.5,2,1021.2,1029.7,2237,1020.7,3,1025.9,11.3,7.2,,,,,,,,,3.1,0,2.4,-5.4,,,,,,,,,,,,,
155,2015-02-28,3.5,.6,207,6.7,1521,4.58,,,,,4.5,6.9,90,2352,3.9,50,527,2.1,1856,-4.6,36,1,57.1,4.5,1021.5,1030,910,1021.7,2358,1026.2,11.4,0,,,,,,,,,9,6.9,2.8,-2.1,,,,,,,,,,,,,
155,2015-03-01,4.6,1.8,15,9.9,1506,5.33,,,,,1,8.5,320,1524,4.2,50,1109,2.1,1844,-2.4,34,1519,63.8,5.2,1013.9,1021.7,1,1015.5,1401,1018.5,11.4,7.9,,,,,,,,,5,3.5,6.6,-1.2,,,,,,,,,,,,,
155,2015-03-02,5.2,1.5,450,11.4,1443,,,,,,,8.1,70,1101,6.1,140,1610,2.5,2129,-7.7,17,1408,40.5,3.5,1015,1022.3,832,1017.3,1550,1019.6,11.4,10.6,,,,,,,,,.6,0,5.4,-1,,,,,,,,,,,,,
155,2015-03-03,3.4,1.5,2300,4.5,1024,8.08,,,,,11,5.3,20,1151,3.1,20,1145,1.1,932,.5,54,6,82.4,6.4,1008.8,1018.1,9,1009.8,1629,1013.4,11.5,0,,,,,,,,,8.4,6.3,3.4,-.5,,,,,,,,,,,,,
155,2015-03-04,2.7,-.3,707,6.9,1453,,,,,,,13,320,1336,5.7,290,1342,2.9,2486,-12.8,17,1540,32.5,2.3,1014.1,1023.8,2259,1012.2,1,1018.8,11.5,9.7,,,,,,,,,2.1,.1,3.5,-1.5,,,,,,,,,,,,,
155,2015-03-05,3.2,-1.7,525,8.1,1421,,,,,,,8.2,70,749,4.8,90,809,2.3,2010,-8.5,28,1333,42.1,3.3,1021,1027.1,838,1023.6,2,1025.6,11.6,8.4,,,,,,,,,3.9,.4,3.7,-3.5,,,,,,,,,,,,,
155,2015-03-06,5.7,1.9,537,10.6,1302,,,,,,,8.4,160,1542,6,160,1433,2.3,1947,-3.2,34,1257,53.1,4.9,1019.3,1026.2,851,1021.8,1411,1023.9,11.6,10.7,,,,,,,,,2.3,1.9,6.1,0,,,,,,,,,,,,,
155,2015-03-07,7.4,2.7,713,12.9,1442,,,,,,,6.8,160,1623,5.2,160,1541,1.8,1536,-.5,30,1340,59,5.9,1018.2,1024.8,2154,1020,1516,1022.8,11.6,10.6,,,,,,,,,2.3,.3,9.2,.5,,,,,,,,,,,,,
155,2015-03-08,7.9,2.3,651,13.1,1407,,,,,,,7.6,140,1503,5.2,110,1400,1.7,1506,.3,37,1135,61.4,6.3,1018.2,1026.3,856,1019.6,2329,1022.8,11.7,10.4,,,,,,,,,3.6,.4,9.9,-.7,,,,,,,,,,,,,
155,2015-03-09,7.9,-1.4,2359,15.8,1336,,,,,,,12.3,250,2223,5.4,290,1438,2.5,2196,-7.3,12,1626,38.3,4,1012.4,1020.1,8,1013,1444,1016.9,11.7,8.9,,,,,,,,,3.4,1.3,9.5,-2.6,,,,,,,,,,,,,
155,2015-03-10,.5,-3.6,630,6.2,1545,,,,,,,13.6,320,349,6.7,320,353,3.3,2844,-19.9,10,1349,21.6,1.3,1017.1,1023.8,2259,1019.6,1457,1021.8,11.7,11,,,,,,,,,0,0,4.8,-4.9,,,,,,,,,,,,,
155,2015-03-11,5.1,-.6,704,11,1607,,,,,,,10.1,270,1545,6.1,180,1214,2.2,1927,-11.2,15,1608,31.6,2.6,1016,1023.9,854,1016.7,1622,1020.6,11.8,10.9,,,,,,,,,.3,.3,6.7,-3.4,,,,,,,,,,,,,
155,2015-03-12,6.1,.1,703,10.3,1527,,,,,,,12.4,290,318,6.3,110,1411,2.8,2430,-10.9,17,1015,29.3,2.7,1015.3,1021.7,1051,1018.2,1530,1019.9,11.8,11,,,,,,,,,0,0,9.5,-3.2,,,,,,,,,,,,,
155,2015-03-13,7.5,4.6,400,12.5,1310,8.5,,,,,5,6.8,270,933,3.6,270,1411,1.6,1355,.8,26,1,65.3,6.7,1015.2,1021.1,2345,1018.6,1355,1019.8,11.9,2.8,,,,,,,,,6.9,4.1,7,.3,,,,,,,,,,,,,
155,2015-03-14,8.4,3.2,629,13.4,1510,,,,,,,7.3,140,1521,6,140,1524,1.9,1664,-6.8,15,1401,37.1,3.9,1018.5,1025.1,919,1020.8,36,1023.1,11.9,10.4,,,,,,,,,2.8,.9,10.2,.3,,,,,,,,,,,,,
155,2015-03-15,8.9,3.8,605,15.3,1603,,,,,,,6.8,140,1258,5.2,110,1311,1.5,1288,-2.2,23,1605,47.8,5.2,1017.1,1023.3,56,1019.2,1555,1021.6,11.9,9,,,,,,,,,4,0,10.3,-.3,,,,,,,,,,,,,
155,2015-03-16,10.8,5.9,643,18.3,1324,,,,,,,6.8,160,1539,5.5,160,1544,1.8,1552,-.9,24,1414,46.4,5.8,1016.1,1022.8,912,1018.4,1635,1020.7,12,9.5,,,,,,,,,3.3,.1,12.2,1.9,,,,,,,,,,,,,
